   500.000000      0.147449553      0.147406384      0.147113562      0.441969514    
   1000.00000      0.261447310      0.261371255      0.260892063      0.783710599    
   1500.00000      0.334771574      0.334760845      0.334140152       1.00367260    
   2000.00000      0.390901476      0.390795678      0.390055716       1.17175293    
   2500.00000      0.437763244      0.437745363      0.436718702       1.31222725    
   3000.00000      0.478480697      0.478761017      0.477344513       1.43458629    
   3500.00000      0.515144050      0.515515804      0.513847828       1.54450774    
   4000.00000      0.548918128      0.549315810      0.547401309       1.64563525    
   4500.00000      0.580605805      0.581085443      0.578784704       1.74047589    
   5000.00000      0.610905528      0.611344934      0.608676791       1.83092725    
   5500.00000      0.640383780      0.640609443      0.637458861       1.91845202    
   6000.00000      0.669320941      0.669220328      0.665656984       2.00419831    
   6500.00000      0.697815716      0.697439313      0.693484724       2.08873987    
   7000.00000      0.725842059      0.725421488      0.721068501       2.17233205    
   7500.00000      0.753558457      0.752983332      0.748422503       2.25496435    
   8000.00000      0.781044245      0.780251503      0.775542498       2.33683825    
   8500.00000      0.808366239      0.807569683      0.802581429       2.41851735    
   9000.00000      0.835359514      0.834646761      0.829197526       2.49920368    
   9500.00000      0.862380683      0.861724377      0.855861306       2.57996655    
   10000.0000      0.888992906      0.888567746      0.882225990       2.65978670    
   10500.0000      0.915618718      0.915295720      0.908563852       2.73947835    
   11000.0000      0.941946507      0.941773176      0.934656143       2.81837583    
   11500.0000      0.968101621      0.967815518      0.960318029       2.89623523    
   12000.0000      0.994107306      0.993541002      0.985804558       2.97345281    
   12500.0000       1.01979685       1.01898861       1.01097941       3.04976487    
   13000.0000       1.04513741       1.04425299       1.03592861       3.12531900    
   13500.0000       1.07012486       1.06946778       1.06071830       3.20031095    
   14000.0000       1.09496856       1.09463441       1.08536839       3.27497125    
   14500.0000       1.11969626       1.11973786       1.10986948       3.34930372    
   15000.0000       1.14443088       1.14466500       1.13435769       3.42345357    
   15500.0000       1.16901243       1.16949081       1.15871811       3.49722147    
   16000.0000       1.19358683       1.19427502       1.18307912       3.57094097    
   16500.0000       1.21792126       1.21888125       1.20708883       3.64389133    
   17000.0000       1.24213493       1.24334478       1.23110366       3.71658349    
   17500.0000       1.26625717       1.26747012       1.25509226       3.78881931    
   18000.0000       1.29032254       1.29133630       1.27901781       3.86067677    
   18500.0000       1.31446385       1.31529498       1.30291760       3.93267632    
   19000.0000       1.33844638       1.33929884       1.32666004       4.00440550    
   19500.0000       1.36245346       1.36345088       1.35035956       4.07626390    
   20000.0000       1.38667810       1.38742995       1.37405562       4.14816380    
   20500.0000       1.41052341       1.41146111       1.39759481       4.21957922    
   21000.0000       1.43445992       1.43561983       1.42106640       4.29114628    
   21500.0000       1.45833743       1.45963740       1.44467902       4.36265373    
   22000.0000       1.48187625       1.48370957       1.46807396       4.43365955    
   22500.0000       1.50542307       1.50790763       1.49145186       4.50478268    
   23000.0000       1.52896488       1.53199053       1.51473212       4.57568741    
   23500.0000       1.55230069       1.55597317       1.53788114       4.64615536    
   24000.0000       1.57545757       1.57988524       1.56107044       4.71641350    
   24500.0000       1.59866714       1.60343647       1.58418036       4.78628397    
   25000.0000       1.62187278       1.62681055       1.60712469       4.85580826    
   25500.0000       1.64507699       1.65025330       1.62993860       4.92526913    
   26000.0000       1.66812992       1.67359626       1.65281391       4.99454021    
   26500.0000       1.69125199       1.69698465       1.67574716       5.06398392    
   27000.0000       1.71430874       1.72034359       1.69841146       5.13306379    
   27500.0000       1.73721659       1.74380136       1.72110760       5.20212555    
   28000.0000       1.76019204       1.76727557       1.74393773       5.27140522    
   28500.0000       1.78310454       1.79080772       1.76665628       5.34056854    
   29000.0000       1.80604422       1.81419516       1.78922844       5.40946770    
   29500.0000       1.82902360       1.83746040       1.81174088       5.47822475    
   30000.0000       1.85205281       1.86075044       1.83434880       5.54715204    
   30500.0000       1.87506580       1.88415563       1.85686123       5.61608267    
   31000.0000       1.89768207       1.90748274       1.87948906       5.68465376    
   31500.0000       1.92032266       1.93078864       1.90219390       5.75330544    
   32000.0000       1.94323039       1.95418704       1.92484784       5.82226562    
   32500.0000       1.96621144       1.97767985       1.94744802       5.89133930    
   33000.0000       1.98913598       2.00100183       1.96987259       5.96001053    
   33500.0000       2.01203012       2.02427721       1.99243593       6.02874327    
   34000.0000       2.03485179       2.04768515       2.01496887       6.09750557    
   34500.0000       2.05754519       2.07084799       2.03735518       6.16574860    
   35000.0000       2.08026266       2.09394789       2.05949378       6.23370457    
   35500.0000       2.10271025       2.11680126       2.08146644       6.30097771    
   36000.0000       2.12516665       2.13990474       2.10374713       6.36881828    
   36500.0000       2.14771032       2.16298628       2.12597418       6.43667078    
   37000.0000       2.17020893       2.18595481       2.14819717       6.50436115    
   37500.0000       2.19267797       2.20897126       2.17048669       6.57213593    
   38000.0000       2.21527004       2.23193908       2.19271445       6.63992405    
   38500.0000       2.23800445       2.25487804       2.21508813       6.70797062    
   39000.0000       2.26078534       2.27769017       2.23757148       6.77604675    
   39500.0000       2.28344250       2.30043745       2.25992966       6.84380960    
   40000.0000       2.30608773       2.32327819       2.28245592       6.91182184    
   40500.0000       2.32858491       2.34606719       2.30481005       6.97946215    
   41000.0000       2.35113382       2.36915922       2.32715654       7.04744959    
   41500.0000       2.37363458       2.39207959       2.34946895       7.11518288    
   42000.0000       2.39604545       2.41483951       2.37168074       7.18256569    
   42500.0000       2.41847777       2.43767238       2.39399290       7.25014305    
   43000.0000       2.44088006       2.46032357       2.41626287       7.31746674    
   43500.0000       2.46316552       2.48283434       2.43836951       7.38436985    
   44000.0000       2.48561668       2.50556087       2.46051168       7.45168924    
   44500.0000       2.50808024       2.52837420       2.48254919       7.51900339    
   45000.0000       2.53085113       2.55117631       2.50460362       7.58663082    
   45500.0000       2.55364180       2.57372260       2.52653408       7.65389824    
   46000.0000       2.57649279       2.59625220       2.54856682       7.72131157    
   46500.0000       2.59929037       2.61875868       2.57047105       7.78851986    
   47000.0000       2.62215018       2.64131761       2.59229827       7.85576630    
